bus,voltage,load_MW,p_inj_mw,neighbor_count,voltage_class,scenario
58,0.9849999999999999,330.5534837966534,-175.55348379665338,6.0,2,139
59,0.9927462801331434,91.61705862808748,-91.61705862808748,3.0,2,139
60,0.9950000000000002,0.0,160.0,3.0,2,139
61,0.998,94.36858740189473,-94.36858740189473,4.0,2,139
62,0.9652976138461647,0.0,0.0,1.0,1,139
63,0.9809859872961936,0.0,0.0,2.0,2,139
64,1.005,0.0,391.0,2.0,3,139
65,1.0499999999999998,44.746884961765986,347.253115038234,4.0,4,139
66,1.018602070695916,33.53134454909283,-33.53134454909283,2.0,3,139
67,0.9962838490881004,0.0,0.0,0.0,2,139
68,1.035,0.0,0.0,5.0,4,139
69,0.984,77.74500248581465,-77.74500248581465,5.0,2,139
70,0.9858342949465414,0.0,0.0,3.0,2,139
71,0.9800000000000001,13.278227698088262,-13.278227698088262,2.0,2,139
72,0.991,7.141577318751019,-7.141577318751019,1.0,2,139
73,0.958,84.3234015352449,-84.3234015352449,2.0,1,139
74,0.9607048586463415,63.39931113184791,-63.39931113184791,5.0,1,139
75,0.9430000000000002,78.48172104511909,-78.48172104511909,2.0,0,139
76,1.0059999999999998,73.09121950512466,-73.09121950512466,7.0,3,139
77,1.002874843252492,78.72566249417032,-78.72566249417032,2.0,3,139
78,1.0087519549278707,43.77876608204532,-43.77876608204532,2.0,3,139
79,1.0399999999999996,156.88848119036874,320.11151880963126,7.0,4,139
80,0.9815450521969784,0.0,0.0,0.0,2,139
81,0.9851581820575113,67.49883963577469,-67.49883963577469,3.0,2,139
82,0.9827002069529218,26.48957191185896,-26.48957191185896,3.0,2,139
83,0.9788157705087015,14.618494266656862,-14.618494266656862,2.0,1,139
84,0.985,32.98064680646815,-32.98064680646815,5.0,2,139
85,0.9812932759217756,28.819115500950062,-28.819115500950062,1.0,2,139
86,1.0149999999999997,0.0,4.0,0.0,3,139
87,0.9873397704987392,54.26159541830162,-54.26159541830162,2.0,2,139
88,1.005,0.0,607.0,6.0,3,139
89,0.9849999999999999,184.77936724369158,-184.77936724369158,3.0,2,139
90,0.98,12.490373905260446,-12.490373905260446,2.0,2,139
91,0.9900000000000001,82.99473684347045,-82.99473684347045,7.0,2,139
92,0.9844835286563508,15.352404908801399,-15.352404908801399,2.0,2,139
93,0.9879690258821608,37.37648589476857,-37.37648589476857,5.0,2,139
94,0.976767762848154,58.56311116033483,-58.56311116033483,2.0,1,139
95,0.989740480003614,47.60209491688164,-47.60209491688164,5.0,2,139
96,1.0083955008543355,20.708899349352937,-20.708899349352937,2.0,3,139
97,1.0191931351461836,47.479551949150505,-47.479551949150505,2.0,3,139
98,1.0100000000000002,51.79467597271487,-51.79467597271487,2.0,3,139
99,1.017,42.18478293436558,209.8152170656344,8.0,3,139
100,0.9907931607114739,26.351059129831686,-26.351059129831686,2.0,2,139
101,0.9888506045382225,6.03780976255851,-6.03780976255851,2.0,2,139
102,1.0100000000000005,31.429462960314495,8.570537039685505,4.0,3,139
103,0.971,52.763348613732816,-52.763348613732816,3.0,1,139
104,0.9649999999999999,35.67778331061926,-35.67778331061926,5.0,1,139
105,0.9584797510757544,47.558949860857645,-47.558949860857645,3.0,1,139
106,0.9519999999999996,67.45994594443981,-67.45994594443981,2.0,1,139
107,0.9642079278241195,2.5351876718243886,-2.5351876718243886,2.0,1,139
108,0.9683094654053098,10.602813391263018,-10.602813391263018,2.0,1,139
109,0.9729999999999998,46.78055199548258,-46.78055199548258,4.0,1,139
110,0.9800000000000002,0.0,36.0,1.0,2,139
111,0.9749999999999998,78.0338033760286,-78.0338033760286,1.0,1,139
112,0.9930000000000001,7.076388680684844,-7.076388680684844,2.0,2,139
113,0.959659484871358,8.916350408075303,-8.916350408075303,2.0,1,139
114,0.959545387803752,26.746586404444095,-26.746586404444095,2.0,1,139
115,1.005,207.87732368974554,-207.87732368974554,0.0,3,139
116,0.9719547681229812,24.782629183219296,-24.782629183219296,1.0,1,139
117,0.944641852546036,44.21232217580151,-44.21232217580151,2.0,0,139
0,0.9549999999999998,59.80400135831193,-59.80400135831193,2.0,1,140
1,0.9709759537474228,22.742870148931537,-22.742870148931537,2.0,1,140
2,0.9664699231278228,53.79712405092957,-53.79712405092957,3.0,1,140
3,0.9979999999999998,49.409232391713985,-49.409232391713985,2.0,2,140
4,1.00213449114925,0.0,0.0,4.0,3,140
5,0.9899999999999999,70.65608259298386,-70.65608259298386,2.0,2,140
6,0.9891422130124768,24.73031501084538,-24.73031501084538,2.0,2,140
7,1.0150000000000001,37.69059351022226,-37.69059351022226,2.0,3,140
8,1.0429182051130939,0.0,0.0,2.0,4,140
9,1.0499999999999998,0.0,450.0,1.0,4,140
10,0.9842778455733396,81.53594947650963,-81.53594947650963,4.0,2,140
11,0.9899999999999999,53.19508213749234,31.804917862507658,7.0,2,140
12,0.965856939857665,43.66147693257287,-43.66147693257287,2.0,1,140
13,0.982962045306579,17.707255344688637,-17.707255344688637,2.0,2,140
14,0.9700000000000002,101.60450452218689,-101.60450452218689,5.0,1,140
15,0.9820907988797972,32.08471521229873,-32.08471521229873,2.0,2,140
16,0.994351025727615,12.700267116773007,-12.700267116773007,5.0,2,140
17,0.9730000000000002,67.94700673518375,-67.94700673518375,2.0,1,140
18,0.9620000000000001,62.800585546097324,-62.800585546097324,4.0,1,140
19,0.9524108223226737,22.800868326019323,-22.800868326019323,2.0,1,140
20,0.9513263166180084,16.785022561626874,-16.785022561626874,2.0,1,140
21,0.9623275562185947,11.294167458230282,-11.294167458230282,2.0,1,140
22,0.996664926354001,9.625117148642012,-9.625117148642012,4.0,2,140
23,0.9919999999999998,17.976058773625496,-17.976058773625496,3.0,2,140
24,1.05,0.0,220.0,2.0,4,140
25,1.0150000000000001,0.0,314.0,1.0,3,140
26,0.9679999999999996,83.57314881957191,-83.57314881957191,4.0,1,140
27,0.9606863431679086,20.918627918065884,-20.918627918065884,2.0,1,140
28,0.9624307776907722,31.0479425508599,-31.0479425508599,2.0,1,140
29,0.9809162124548666,0.0,0.0,3.0,2,140
30,0.9670000000000001,48.73392257905773,-41.73392257905773,3.0,1,140
31,0.9630000000000001,74.40414362343552,-74.40414362343552,5.0,1,140
32,0.9688696126400566,26.808629745023154,-26.808629745023154,2.0,1,140
33,0.9840000000000001,68.88717022739135,-68.88717022739135,4.0,2,140
34,0.9799546895931366,42.27031052126924,-42.27031052126924,2.0,1,140
35,0.9800000000000001,36.98369636268537,-36.98369636268537,2.0,2,140
36,0.9888711495248624,0.0,0.0,5.0,2,140
37,0.9487991535080592,0.0,0.0,2.0,0,140
38,0.9683689046182108,34.157858867805466,-34.157858867805466,2.0,1,140
39,0.97,77.79372211748466,-77.79372211748466,4.0,1,140
40,0.9655926550117653,46.113352582402214,-46.113352582402214,2.0,1,140
41,0.9850000000000003,132.4482701498806,-132.4482701498806,4.0,2,140
42,0.9690983528105582,22.41751691239352,-22.41751691239352,2.0,1,140
43,0.9719413504433401,20.006486311834912,-20.006486311834912,2.0,1,140
44,0.9757791419011713,66.13615766162725,-66.13615766162725,3.0,1,140
45,1.005,37.99512426318809,-18.99512426318809,3.0,3,140
46,1.0035555813232262,44.35373867082834,-44.35373867082834,3.0,3,140
47,1.0202082586659866,22.183751773708828,-22.183751773708828,2.0,4,140
48,1.025,98.77860247862988,105.22139752137012,12.0,4,140
49,0.9985556082703274,21.647227608209587,-21.647227608209587,2.0,2,140
50,0.9617314357686727,22.576922497827265,-22.576922497827265,3.0,1,140
51,0.9512979518674806,20.43183815622415,-20.43183815622415,2.0,1,140
52,0.9424233562220949,28.769213757681147,-28.769213757681147,2.0,0,140
53,0.9549999999999998,146.08058873383843,-98.08058873383843,6.0,1,140
54,0.952,76.87516336017711,-76.87516336017711,3.0,1,140
55,0.9540000000000003,109.87638061373214,-109.87638061373214,6.0,1,140
56,0.9682688054689895,14.433454888987175,-14.433454888987175,2.0,1,140
57,0.9554286607054907,15.442867391834755,-15.442867391834755,2.0,1,140
58,0.985,368.3305282276341,-213.3305282276341,6.0,2,140
59,0.9923515865543249,108.16611519183029,-108.16611519183029,3.0,2,140
60,0.9950000000000001,0.0,160.0,3.0,2,140
61,0.9980000000000002,99.4584782173156,-99.4584782173156,4.0,2,140
62,0.9641136775027885,0.0,0.0,1.0,1,140
63,0.9799634282412139,0.0,0.0,2.0,1,140
64,1.005,0.0,391.0,2.0,3,140
65,1.0500000000000005,47.013479351349346,344.98652064865064,4.0,4,140
66,1.0178404712906282,36.85842135175517,-36.85842135175517,2.0,3,140
67,0.9961322080586108,0.0,0.0,0.0,2,140
68,1.035,0.0,0.0,5.0,4,140
69,0.9840000000000002,88.52869499116227,-88.52869499116227,5.0,2,140
70,0.986075735891509,0.0,0.0,3.0,2,140
71,0.9799999999999999,14.692690626258784,-14.692690626258784,2.0,1,140
72,0.9910000000000001,7.252620636380889,-7.252620636380889,1.0,2,140
73,0.9579999999999999,77.91034709459778,-77.91034709459778,2.0,1,140
74,0.9644939986144467,61.2442850165358,-61.2442850165358,5.0,1,140
75,0.9429999999999997,83.87533181229934,-83.87533181229934,2.0,0,140
76,1.006,69.53222877402116,-69.53222877402116,7.0,3,140
77,1.002206803751876,90.05903949192717,-90.05903949192717,2.0,3,140
78,1.0077952890625383,54.48158171595373,-54.48158171595373,2.0,3,140
79,1.0399999999999996,145.0018570511173,331.9981429488827,7.0,4,140
80,0.9815603979093162,0.0,0.0,0.0,2,140
81,0.9824192132817644,67.75139765521817,-67.75139765521817,3.0,2,140
82,0.9782659284789278,27.61495361719891,-27.61495361719891,3.0,1,140
83,0.9601903153972535,15.265120309750673,-15.265120309750673,2.0,1,140
84,0.9849999999999998,28.8603988610392,-28.8603988610392,5.0,2,140
85,0.9824623663795775,24.181118481218338,-24.181118481218338,1.0,2,140
86,1.0149999999999997,0.0,4.0,0.0,3,140
87,0.9872634004994496,58.85846630305181,-58.85846630305181,2.0,2,140
88,1.005,0.0,607.0,6.0,3,140
89,0.985,194.87606748209964,-194.87606748209964,3.0,2,140
90,0.9799999999999999,12.447757557097548,-12.447757557097548,2.0,1,140
91,0.9899999999999998,83.12122248160942,-83.12122248160942,7.0,2,140
92,0.984036686175692,15.965665022580744,-15.965665022580744,2.0,2,140
93,0.9873146745257553,38.70741651253731,-38.70741651253731,5.0,2,140
94,0.9758860834720605,57.439884893899524,-57.439884893899524,2.0,1,140
95,0.988400111893053,50.18709685693715,-50.18709685693715,5.0,2,140
96,1.0077773005959794,18.83391345243951,-18.83391345243951,2.0,3,140
97,1.0204986602618793,38.6168522630237,-38.6168522630237,2.0,4,140
98,1.01,56.32728472509815,-56.32728472509815,2.0,3,140
99,1.017,48.62724224333559,203.3727577566644,8.0,3,140
100,0.9907538839760517,26.418716751259964,-26.418716751259964,2.0,2,140
101,0.9888386288196975,5.84793590295598,-5.84793590295598,2.0,2,140
102,1.01,29.840748871220754,10.159251128779246,4.0,3,140
103,0.971,42.76017298318626,-42.76017298318626,3.0,1,140
104,0.965,41.42143383075317,-41.42143383075317,5.0,1,140
105,0.9592949438309878,50.22681257842375,-50.22681257842375,3.0,1,140
106,0.9519999999999997,63.902128265154424,-63.902128265154424,2.0,1,140
107,0.9656365827199024,2.382137187666875,-2.382137187666875,2.0,1,140
108,0.9663949297008644,9.945376262706825,-9.945376262706825,2.0,1,140
109,0.9730000000000003,52.26736471160995,-52.26736471160995,4.0,1,140
110,0.9799999999999998,0.0,36.0,1.0,1,140
111,0.975,80.65537115248075,-80.65537115248075,1.0,1,140
112,0.9929999999999998,6.659563242523182,-6.659563242523182,2.0,2,140
113,0.9598084214405318,8.985742141997862,-8.985742141997862,2.0,1,140
114,0.9597165173488958,24.691535232351587,-24.691535232351587,2.0,1,140
115,1.005,227.73789471461794,-227.73789471461794,0.0,3,140
116,0.9728543747839355,22.49968556494165,-22.49968556494165,1.0,1,140
117,0.9468008900876943,40.38542529621868,-40.38542529621868,2.0,0,140
0,0.955,65.25155371320602,-65.25155371320602,2.0,1,141
1,0.9703246923071375,27.89472475483215,-27.89472475483215,2.0,1,141
2,0.9668962687500473,48.13804788673111,-48.13804788673111,3.0,1,141
3,0.9980000000000004,44.13386564026729,-44.13386564026729,2.0,2,141
4,1.0021708369358895,0.0,0.0,4.0,3,141
5,0.9900000000000001,66.53493744112292,-66.53493744112292,2.0,2,141
6,0.9892101526864358,22.991580816014764,-22.991580816014764,2.0,2,141
7,1.015,32.29506505378797,-32.29506505378797,2.0,3,141
8,1.0429182051130945,0.0,0.0,2.0,4,141
9,1.0500000000000003,0.0,450.0,1.0,4,141
10,0.9842426039348768,84.7907615414884,-84.7907615414884,4.0,2,141
11,0.99,55.05838973155709,29.941610268442908,7.0,2,141
12,0.966661117717505,39.411567741791046,-39.411567741791046,2.0,1,141
13,0.9830269564954495,17.431289177705903,-17.431289177705903,2.0,2,141
14,0.9699999999999999,120.87029032764514,-120.87029032764514,5.0,1,141
15,0.9817835886484553,34.14248505374079,-34.14248505374079,2.0,2,141
16,0.9942715610049222,12.95904192641383,-12.95904192641383,5.0,2,141
17,0.973,74.07134305870129,-74.07134305870129,2.0,1,141
18,0.962,60.87903527486322,-60.87903527486322,4.0,1,141
19,0.9519974194986602,25.13885769766331,-25.13885769766331,2.0,1,141
20,0.950836425922098,18.969714736495572,-18.969714736495572,2.0,1,141
21,0.9620039891116213,12.482107861991338,-12.482107861991338,2.0,1,141
22,0.9968190163466871,9.527285478648873,-9.527285478648873,4.0,2,141
23,0.992,17.05584638229228,-17.05584638229228,3.0,2,141
24,1.0500000000000003,0.0,220.0,2.0,4,141
25,1.015,0.0,314.0,1.0,3,141
26,0.9679999999999999,80.51787875896927,-80.51787875896927,4.0,1,141
27,0.9608134119548094,19.129121795326736,-19.129121795326736,2.0,1,141
28,0.9623263804876622,33.14110186757624,-33.14110186757624,2.0,1,141
29,0.9794522216449294,0.0,0.0,3.0,1,141
30,0.967,59.225306366149184,-52.225306366149184,3.0,1,141
31,0.9630000000000001,73.01307170037073,-73.01307170037073,5.0,1,141
32,0.9673541691677744,29.86659111449637,-29.86659111449637,2.0,1,141
33,0.9840000000000001,70.29481794876757,-70.29481794876757,4.0,2,141
34,0.9798029178525626,43.2438469083211,-43.2438469083211,2.0,1,141
35,0.9800000000000003,38.24951428280069,-38.24951428280069,2.0,2,141
36,0.9881099027855011,0.0,0.0,5.0,2,141
37,0.9444367343371677,0.0,0.0,2.0,0,141
38,0.9684649552767397,32.522709405921226,-32.522709405921226,2.0,1,141
39,0.9699999999999999,81.32396632949533,-81.32396632949533,4.0,1,141
40,0.9654912506446444,45.75665052606318,-45.75665052606318,2.0,1,141
41,0.9849999999999999,132.75147668754488,-132.75147668754488,4.0,2,141
42,0.9659242961003972,24.578894277876355,-24.578894277876355,2.0,1,141
43,0.9690774661264934,18.5332831374992,-18.5332831374992,2.0,1,141
44,0.9742461935537731,62.72764010879315,-62.72764010879315,3.0,1,141
45,1.0050000000000001,33.31474848241991,-14.314748482419908,3.0,3,141
46,1.002781808684421,37.5180188513151,-37.5180188513151,3.0,3,141
47,1.019845628166645,25.18258165481136,-25.18258165481136,2.0,3,141
48,1.0249999999999997,108.29825133333398,95.70174866666602,12.0,4,141
49,0.999186203437655,19.33547394304723,-19.33547394304723,2.0,2,141
50,0.9615057089788621,23.750211485263698,-23.750211485263698,3.0,1,141
51,0.9507730640060456,23.910940411268164,-23.910940411268164,2.0,1,141
52,0.9426580167852544,26.563298633734142,-26.563298633734142,2.0,0,141
53,0.955,148.2107337155195,-100.2107337155195,6.0,1,141
54,0.952,75.73797486742419,-75.73797486742419,3.0,1,141
55,0.9539999999999997,108.34775912996632,-108.34775912996632,6.0,1,141
56,0.968531017511364,14.893767239791359,-14.893767239791359,2.0,1,141
57,0.9556089927236193,13.699888344452077,-13.699888344452077,2.0,1,141
58,0.9850000000000001,342.93320523786343,-187.93320523786343,6.0,2,141
59,0.9923878978504641,108.30347960841507,-108.30347960841507,3.0,2,141
60,0.9949999999999999,0.0,160.0,3.0,2,141
61,0.9979999999999999,101.9818155409006,-101.9818155409006,4.0,2,141
62,0.9647088647092018,0.0,0.0,1.0,1,141
63,0.9803807856396032,0.0,0.0,2.0,2,141
64,1.0049999999999997,0.0,391.0,2.0,3,141
65,1.0499999999999998,50.23101216086135,341.7689878391387,4.0,4,141
66,1.01779696573138,37.88562573496081,-37.88562573496081,2.0,3,141
67,0.9956478222893025,0.0,0.0,0.0,2,141
68,1.035,0.0,0.0,5.0,4,141
69,0.9840000000000002,89.00867850150685,-89.00867850150685,5.0,2,141
70,0.9843811151562423,0.0,0.0,3.0,2,141
71,0.9799999999999998,16.397534106684496,-16.397534106684496,2.0,1,141
72,0.991,6.7959476437121085,-6.7959476437121085,1.0,2,141
73,0.958,77.44079187775792,-77.44079187775792,2.0,1,141
74,0.9699353699308166,62.96441024647059,-62.96441024647059,5.0,1,141
75,0.9430000000000001,95.10498062587864,-95.10498062587864,2.0,0,141
76,1.0059999999999996,77.39454335313242,-77.39454335313242,7.0,3,141
77,1.0020809830559112,98.63886685224735,-98.63886685224735,2.0,3,141
78,1.0078222592262127,50.65492959084188,-50.65492959084188,2.0,3,141
79,1.04,146.3274401859655,330.6725598140345,7.0,4,141
80,0.9804836072759143,0.0,0.0,0.0,2,141
81,0.9847959795808445,74.40529806821682,-74.40529806821682,3.0,2,141
82,0.9825532111131088,27.035274820195557,-27.035274820195557,3.0,2,141
83,0.9789604320678228,13.868298444014108,-13.868298444014108,2.0,1,141
84,0.9850000000000003,31.756127871860304,-31.756127871860304,5.0,2,141
85,0.9821790566294195,25.314789455978982,-25.314789455978982,1.0,2,141
86,1.0150000000000001,0.0,4.0,0.0,3,141
87,0.98682991333661,61.66723606802036,-61.66723606802036,2.0,2,141
88,1.005,0.0,607.0,6.0,3,141
89,0.9849999999999998,199.50740555385693,-199.50740555385693,3.0,2,141
90,0.9799999999999999,12.581399656349678,-12.581399656349678,2.0,1,141
91,0.9900000000000001,83.91278369568397,-83.91278369568397,7.0,2,141
92,0.9854055462107035,13.393930037974656,-13.393930037974656,2.0,2,141
93,0.9889712732821031,33.86421091925607,-33.86421091925607,5.0,2,141
94,0.9784937456884494,47.23839699212092,-47.23839699212092,2.0,1,141
95,0.9903759374230546,48.58219590115858,-48.58219590115858,5.0,2,141
96,1.0087107641381217,18.358084780186065,-18.358084780186065,2.0,3,141
97,1.0193537019079846,42.500615548667554,-42.500615548667554,2.0,3,141
98,1.0099999999999996,52.5035461703718,-52.5035461703718,2.0,3,141
99,1.0170000000000001,41.14922401651895,210.85077598348104,8.0,3,141
100,0.9903042435415699,29.453988551914392,-29.453988551914392,2.0,2,141
101,0.9886409073658402,6.551032001103602,-6.551032001103602,2.0,2,141
102,1.0100000000000002,30.046517107952155,9.953482892047845,4.0,3,141
103,0.971,42.19046048439968,-42.19046048439968,3.0,1,141
104,0.965,40.160978342550024,-40.160978342550024,5.0,1,141
105,0.9586018978046373,53.755905310508744,-53.755905310508744,3.0,1,141
106,0.9520000000000002,66.40851468271423,-66.40851468271423,2.0,1,141
107,0.9653412494017318,2.258122895721803,-2.258122895721803,2.0,1,141
108,0.9660741283813472,10.592100629864744,-10.592100629864744,2.0,1,141
109,0.973,54.15175173344536,-54.15175173344536,4.0,1,141
110,0.9800000000000001,0.0,36.0,1.0,2,141
111,0.9750000000000001,92.16012330259174,-92.16012330259174,1.0,1,141
112,0.9930000000000004,8.209507007743008,-8.209507007743008,2.0,2,141
113,0.9595769614670933,8.981922161337092,-8.981922161337092,2.0,1,141
114,0.9594464880740717,27.695646840144406,-27.695646840144406,2.0,1,141
115,1.005,216.01576782590283,-216.01576782590283,0.0,3,141
116,0.9717611996928909,25.269543787097994,-25.269543787097994,1.0,1,141
117,0.9265951336711963,43.295188788574805,-43.295188788574805,2.0,0,141
0,0.9550000000000003,64.16226189344776,-64.16226189344776,2.0,1,142
1,0.9706873333213355,25.007385268215554,-25.007385268215554,2.0,1,142
2,0.9667079323883279,50.61658504629623,-50.61658504629623,3.0,1,142
3,0.9979999999999999,54.56959708594984,-54.56959708594984,2.0,2,142
4,1.0021860451347482,0.0,0.0,4.0,3,142
5,0.99,64.11958136519979,-64.11958136519979,2.0,2,142
6,0.9892206630132713,22.739105597258213,-22.739105597258213,2.0,2,142
7,1.015,38.982242537944906,-38.982242537944906,2.0,3,142
8,1.0429182051130939,0.0,0.0,2.0,4,142
9,1.0499999999999996,0.0,450.0,1.0,4,142
10,0.9835371329169647,97.95007570861593,-97.95007570861593,4.0,2,142
11,0.9900000000000002,62.71115162363339,22.28884837636661,7.0,2,142
12,0.9648839174802692,45.53623291491528,-45.53623291491528,2.0,1,142
13,0.9830170312953324,17.110761478035,-17.110761478035,2.0,2,142
14,0.9700000000000003,113.55036150960521,-113.55036150960521,5.0,1,142
15,0.9820182453557934,30.138582479466802,-30.138582479466802,2.0,2,142
16,0.9940508508275706,14.142212273061567,-14.142212273061567,5.0,2,142
17,0.973,80.86331253348892,-80.86331253348892,2.0,1,142
18,0.9620000000000002,54.54989112934228,-54.54989112934228,4.0,1,142
19,0.9506816640834279,22.690043882252702,-22.690043882252702,2.0,1,142
20,0.9485956560698546,18.654873786247144,-18.654873786247144,2.0,0,142
21,0.9594924715294283,11.626588342712358,-11.626588342712358,2.0,1,142
22,0.995778344386364,8.981770995574632,-8.981770995574632,4.0,2,142
23,0.9919999999999999,17.32545605984607,-17.32545605984607,3.0,2,142
24,1.05,0.0,220.0,2.0,4,142
25,1.0149999999999997,0.0,314.0,1.0,3,142
26,0.968,79.21074931554425,-79.21074931554425,4.0,1,142
27,0.9610136733543115,19.993926599976763,-19.993926599976763,2.0,1,142
28,0.9629003692971919,26.581854806998432,-26.581854806998432,2.0,1,142
29,0.9797968439154054,0.0,0.0,3.0,1,142
30,0.9670000000000002,47.38272640277361,-40.38272640277361,3.0,1,142
31,0.963,73.35382356478499,-73.35382356478499,5.0,1,142
32,0.9676425037963968,30.134654024121758,-30.134654024121758,2.0,1,142
33,0.9840000000000002,71.67979728857942,-71.67979728857942,4.0,2,142
34,0.9798771645509277,42.44876643236398,-42.44876643236398,2.0,1,142
35,0.9800000000000001,35.88082601067066,-35.88082601067066,2.0,2,142
36,0.9884442802044137,0.0,0.0,5.0,2,142
37,0.9465492184126291,0.0,0.0,2.0,0,142
38,0.968119930418632,36.47503945982102,-36.47503945982102,2.0,1,142
39,0.9700000000000004,79.77929519591204,-79.77929519591204,4.0,1,142
40,0.9650903327889858,48.55000308320952,-48.55000308320952,2.0,1,142
41,0.9849999999999997,109.3423320293686,-109.3423320293686,4.0,2,142
42,0.9667518073896907,24.217783523889324,-24.217783523889324,2.0,1,142
43,0.9682766722168038,20.086688425027212,-20.086688425027212,2.0,1,142
44,0.9722081542411645,73.7272627402758,-73.7272627402758,3.0,1,142
45,1.005,34.20511518181599,-15.20511518181599,3.0,3,142
46,1.0026954166173496,46.30459560160195,-46.30459560160195,3.0,3,142
47,1.0198458207305545,24.472596863302314,-24.472596863302314,2.0,3,142
48,1.025,98.51598983777953,105.48401016222047,12.0,4,142
49,1.0123289544619438,22.206935457928942,-22.206935457928942,2.0,3,142
50,0.9598649650429663,19.63312678060816,-19.63312678060816,3.0,1,142
51,0.9487986564690709,24.119202341709634,-24.119202341709634,2.0,0,142
52,0.9414194536518252,27.61056320693392,-27.61056320693392,2.0,0,142
53,0.9549999999999998,149.9427937353594,-101.9427937353594,6.0,1,142
54,0.9520000000000002,78.39922158535,-78.39922158535,3.0,1,142
55,0.954,105.93252619085239,-105.93252619085239,6.0,1,142
56,1.002853686601925,15.844674123422692,-15.844674123422692,2.0,3,142
57,0.9541692798290716,15.594200774760514,-15.594200774760514,2.0,1,142
58,0.9850000000000001,359.8962862570369,-204.89628625703688,6.0,2,142
59,0.9925031607617693,101.21931607769423,-101.21931607769423,3.0,2,142
60,0.995,0.0,160.0,3.0,2,142
61,0.998,98.21973653307892,-98.21973653307892,4.0,2,142
62,0.9643425927545045,0.0,0.0,1.0,1,142
63,0.9801933544687245,0.0,0.0,2.0,2,142
64,1.005,0.0,391.0,2.0,3,142
65,1.0500000000000003,52.34397962139546,339.6560203786045,4.0,4,142
66,1.0184112286329057,33.3201687477521,-33.3201687477521,2.0,3,142
67,0.9960378931572719,0.0,0.0,0.0,2,142
68,1.035,0.0,0.0,5.0,4,142
69,0.9840000000000001,76.19496658742416,-76.19496658742416,5.0,2,142
70,0.9857826520536874,0.0,0.0,3.0,2,142
71,0.9799999999999999,15.846576187147228,-15.846576187147228,2.0,1,142
72,0.991,7.571691700390259,-7.571691700390259,1.0,2,142
73,0.958,93.17247718134678,-93.17247718134678,2.0,1,142
74,0.9600607749038773,65.3077041631743,-65.3077041631743,5.0,1,142
75,0.9430000000000003,92.4895337216476,-92.4895337216476,2.0,0,142
76,1.006,77.12032871118218,-77.12032871118218,7.0,3,142
77,1.0022964248485404,94.16286240183388,-94.16286240183388,2.0,3,142
78,1.0081723966928868,46.81169723417709,-46.81169723417709,2.0,3,142
79,1.0400000000000003,143.57569649510106,333.42430350489894,7.0,4,142
80,0.981570698826483,0.0,0.0,0.0,2,142
81,0.9847508003745591,72.04361082639403,-72.04361082639403,3.0,2,142
82,0.9823343340643177,26.688987436730155,-26.688987436730155,3.0,2,142
83,0.9791885182201087,12.126526969215057,-12.126526969215057,2.0,1,142
84,0.9850000000000001,32.61789987416519,-32.61789987416519,5.0,2,142
85,0.9813355923062739,28.653062955917843,-28.653062955917843,1.0,2,142
86,1.015,0.0,4.0,0.0,3,142
87,0.9869415503280108,57.41729422736336,-57.41729422736336,2.0,2,142
88,1.005,0.0,607.0,6.0,3,142
89,0.985,180.14334131711973,-180.14334131711973,3.0,2,142
90,0.9799999999999999,13.628061325603333,-13.628061325603333,2.0,1,142
91,0.99,72.87510215948627,-72.87510215948627,7.0,2,142
92,0.9845192385594707,14.035935850602844,-14.035935850602844,2.0,2,142
93,0.9878971718717042,37.883169923828724,-37.883169923828724,5.0,2,142
94,0.9768056311791685,56.488335436498225,-56.488335436498225,2.0,1,142
95,0.9894859500859334,50.71271962518467,-50.71271962518467,5.0,2,142
96,1.0084582291236828,19.565293648982372,-19.565293648982372,2.0,3,142
97,1.0197730670724006,45.85248682443837,-45.85248682443837,2.0,3,142
98,1.01,54.83643566778683,-54.83643566778683,2.0,3,142
99,1.0169999999999995,47.77834684327102,204.221653156729,8.0,3,142
100,0.9908757541637849,25.30680700260689,-25.30680700260689,2.0,2,142
101,0.9888416704108268,6.159882532151334,-6.159882532151334,2.0,2,142
102,1.01,28.414537754125483,11.585462245874517,4.0,3,142
103,0.971,42.010881453179415,-42.010881453179415,3.0,1,142
104,0.9650000000000003,37.871326973962844,-37.871326973962844,5.0,1,142
105,0.9595638239634995,50.22944592578486,-50.22944592578486,3.0,1,142
106,0.952,56.34501640519258,-56.34501640519258,2.0,1,142
107,0.9655831484826921,2.527792565844717,-2.527792565844717,2.0,1,142
108,0.966377476462348,9.368828163004583,-9.368828163004583,2.0,1,142
109,0.9729999999999996,45.12742577776597,-45.12742577776597,4.0,1,142
110,0.9800000000000001,0.0,36.0,1.0,2,142
111,0.9749999999999999,90.85062008648706,-90.85062008648706,1.0,1,142
112,0.9930000000000001,8.05816779454885,-8.05816779454885,2.0,2,142
113,0.9596276695794711,10.386056605870015,-10.386056605870015,2.0,1,142
114,0.9595389069632899,25.451814027628515,-25.451814027628515,2.0,1,142
115,1.005,237.32468027973988,-237.32468027973988,0.0,3,142
116,0.9713576152903457,26.279934517394352,-26.279934517394352,1.0,1,142
117,0.944656737287525,38.60976778095545,-38.60976778095545,2.0,0,142
0,0.9550000000000001,58.59810622552155,-58.59810622552155,2.0,1,143
1,0.9704833118541616,27.000811622800306,-27.000811622800306,2.0,1,143
